Lead_ID,Email,Age,Region,Industry,Company_Size,Job_Level,Source,Profile_Type,Total_Sessions,Avg_Session_Duration_Min,Bounce_Rate,Total_Pages_Viewed,Unique_Pages_Viewed,Products_Viewed,Product_Detail_Views,Primary_Interest_Category,Secondary_Interest_Category,Added_To_Wishlist,Compared_Products,Used_Price_Filter,Used_Feature_Filter,Search_Queries_Count,Viewed_Pricing_Page,Pricing_Page_Views,Requested_Demo,Filled_Contact_Form,Downloaded_Resources,Watched_Videos,Video_Completion_Rate,Email_Opened,Email_Open_Rate,Email_Click_Rate,Emails_Replied,Subscribed_Newsletter,Initiated_Chat,Chat_Messages_Sent,Submitted_Support_Ticket,Days_Since_First_Visit,Days_Since_Last_Activity,Last_Activity_Type,Visit_Frequency_Per_Week,Avg_Time_Between_Visits,Returned_After_Exit,Deep_Page_Scroll,Preferred_Visit_Time,Device_Type,Engagement_Score,Lead_Converted
LEAD_00079,lead79@example.com,55,Middle East,Finance,1-10,Director,Google Ads,standard_lead,3,3.0,0.35,9,6,1,0,Training Module,API Access,0,0,1,0,2,0,0,1,1,0,1,0.64,0,0.31,0.0,0,0,0,0,0,56,15,Email Click,0.38,18.7,0,0,Evening (5-9),Desktop,23.1,0
LEAD_00080,lead80@example.com,50,Africa,SaaS,51-200,VP,Referral,standard_lead,6,5.1,0.6,6,4,4,2,Support Package,Analytics Add-on,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.33,0.0,1,0,0,0,1,24,8,Viewed Product,1.75,4.0,1,1,Afternoon (12-5),Mobile,5.65,0
LEAD_00081,lead81@example.com,57,Europe,SaaS,201-1000,Manager,Content Download,warm_lead,17,17.5,0.11,29,19,5,3,Analytics Add-on,Enterprise Solution,0,0,1,1,8,1,6,1,1,4,3,0.71,1,0.74,0.45,2,1,0,0,0,84,0,Pricing Page,1.42,4.9,1,1,Evening (5-9),Tablet,104.25,1
LEAD_00082,lead82@example.com,48,Latin America,Finance,201-1000,VP,Email Campaign,standard_lead,2,2.6,0.55,8,4,1,0,Support Package,Custom Integration,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0.31,0.0,0,0,0,0,0,32,6,Viewed Product,0.44,16.0,0,0,Evening (5-9),Mobile,0.0,0
LEAD_00083,lead83@example.com,44,Africa,Manufacturing,1-10,VP,Referral,standard_lead,8,5.1,0.71,11,8,1,0,API Access,Custom Integration,0,0,0,0,0,1,1,1,0,1,0,0.0,1,0.0,0.0,0,0,0,0,0,80,4,Email Click,0.7,10.0,1,1,Evening (5-9),Tablet,26.05,0
LEAD_00084,lead84@example.com,37,Europe,SaaS,1000+,Manager,Google Ads,standard_lead,4,1.2,0.47,10,7,3,1,Analytics Add-on,Training Module,0,0,1,1,0,0,0,0,0,0,0,0.0,1,0.15,0.08,1,0,0,0,0,46,8,Viewed Product,0.61,11.5,1,0,Afternoon (12-5),Mobile,5.0,1
LEAD_00085,lead85@example.com,39,Asia Pacific,Technology,1-10,C-Level,Cold Outreach,standard_lead,4,2.5,0.59,11,7,3,2,Enterprise Solution,Starter Package,0,0,0,0,1,0,0,1,0,1,0,0.0,0,0.56,0.0,0,1,0,0,0,34,24,Abandoned Session,0.82,8.5,1,0,Morning (9-12),Desktop,8.65,0
LEAD_00086,lead86@example.com,46,Asia Pacific,Consulting,1000+,VP,Referral,hot_lead,11,9.5,0.14,23,18,5,2,Custom Integration,Premium Plan,1,0,1,1,7,1,9,1,1,3,2,0.68,1,0.97,0.47,1,0,0,0,0,22,0,Pricing Page,3.5,2.0,1,1,Night (9-12),Mobile,99.35,1
LEAD_00087,lead87@example.com,48,North America,Healthcare,11-50,Manager,Webinar,standard_lead,3,3.7,0.72,9,7,1,0,Enterprise Solution,Premium Plan,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0.24,0.0,0,0,0,0,0,33,8,Just Browsing,0.64,11.0,0,0,Afternoon (12-5),Mobile,0.0,0
LEAD_00088,lead88@example.com,24,Africa,Healthcare,51-200,Senior Manager,Referral,standard_lead,4,5.3,0.51,8,6,4,2,Premium Plan,Analytics Add-on,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.35,0.0,0,0,0,0,0,59,3,Email Click,0.47,14.8,1,0,Morning (9-12),Mobile,11.05,0
LEAD_00089,lead89@example.com,53,Asia Pacific,SaaS,1-10,Individual Contributor,Google Ads,standard_lead,5,5.3,0.8,14,11,2,1,Analytics Add-on,Support Package,0,0,0,1,2,0,0,0,0,1,0,0.0,0,0.56,0.0,0,0,0,0,0,63,15,Just Browsing,0.56,12.6,1,0,Night (9-12),Mobile,0.0,0
LEAD_00090,lead90@example.com,35,Latin America,Manufacturing,1-10,Director,Cold Outreach,standard_lead,7,7.1,0.68,12,7,0,0,Analytics Add-on,Support Package,0,1,1,0,0,0,0,0,1,1,1,0.68,0,0.39,0.0,0,0,0,0,0,72,72,Email Click,0.68,10.3,1,0,Night (9-12),Desktop,0.0,0
LEAD_00091,lead91@example.com,42,Latin America,Real Estate,1-10,C-Level,Webinar,standard_lead,4,4.1,0.52,5,3,2,1,Premium Plan,Training Module,0,0,0,1,1,0,0,0,1,1,0,0.0,0,0.19,0.0,0,0,0,0,0,12,4,Viewed Product,2.33,3.0,1,0,Night (9-12),Mobile,15.45,0
LEAD_00092,lead92@example.com,28,Europe,Education,11-50,Senior Manager,Trade Show,standard_lead,3,5.8,0.49,6,4,1,0,Starter Package,Enterprise Solution,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0.02,0.01,0,1,1,13,0,44,20,Just Browsing,0.48,14.7,0,1,Morning (9-12),Mobile,9.7,1
LEAD_00093,lead93@example.com,22,Europe,Finance,1000+,Senior Manager,Website,standard_lead,7,1.1,0.59,9,6,1,0,Training Module,Support Package,0,0,0,0,0,0,0,0,1,2,0,0.0,0,0.11,0.0,0,1,0,0,0,71,6,Email Click,0.69,10.1,1,0,Night (9-12),Mobile,14.45,1
LEAD_00094,lead94@example.com,31,Asia Pacific,Real Estate,1000+,Senior Manager,Cold Outreach,standard_lead,5,3.3,0.63,1,0,3,1,Support Package,Analytics Add-on,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0.16,0.08,1,0,1,10,0,3,3,Viewed Product,10.0,0.6,1,0,Afternoon (12-5),Desktop,15.75,1
LEAD_00095,lead95@example.com,41,Asia Pacific,Healthcare,201-1000,Senior Manager,Cold Outreach,standard_lead,5,0.5,0.3,5,4,0,0,Analytics Add-on,Enterprise Solution,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.56,0.0,0,0,0,0,0,35,20,Abandoned Session,1.0,7.0,1,0,Morning (9-12),Desktop,0.0,0
LEAD_00096,lead96@example.com,35,Africa,Consulting,11-50,C-Level,Google Ads,standard_lead,5,7.1,0.57,7,5,5,2,Analytics Add-on,Support Package,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0.21,0.0,0,0,0,0,0,24,6,Viewed Product,1.46,4.8,1,0,Evening (5-9),Tablet,11.35,0
LEAD_00097,lead97@example.com,35,Latin America,SaaS,11-50,C-Level,Website,standard_lead,2,1.7,0.6,13,7,2,1,API Access,Premium Plan,1,0,1,0,3,0,0,0,0,1,0,0.0,0,0.13,0.0,0,0,0,0,0,31,8,Viewed Product,0.45,15.5,0,0,Evening (5-9),Desktop,9.85,0
LEAD_00098,lead98@example.com,57,Latin America,E-commerce,1-10,VP,Facebook,standard_lead,5,4.2,0.4,11,9,1,0,Enterprise Solution,API Access,1,0,1,1,1,0,0,1,0,1,0,0.0,1,0.53,0.22,0,0,1,8,0,87,8,Viewed Product,0.4,17.4,1,0,Morning (9-12),Desktop,34.0,1
LEAD_00099,lead99@example.com,35,North America,E-commerce,51-200,VP,Website,standard_lead,3,3.7,0.34,10,7,2,1,API Access,Custom Integration,0,1,0,1,2,0,0,0,0,0,0,0.0,0,0.4,0.0,1,0,0,0,0,84,17,Just Browsing,0.25,28.0,0,0,Night (9-12),Mobile,0.0,0
LEAD_00100,lead100@example.com,40,Africa,Manufacturing,1-10,C-Level,LinkedIn,standard_lead,7,2.1,0.52,11,6,2,1,Enterprise Solution,Custom Integration,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.35,0.14,0,0,0,0,0,15,15,Just Browsing,3.27,2.1,1,0,Morning (9-12),Desktop,0.0,0
LEAD_00101,lead101@example.com,24,Africa,Consulting,51-200,Individual Contributor,Partner,standard_lead,11,4.6,0.44,12,8,2,1,Support Package,Custom Integration,0,0,0,1,0,0,0,0,0,2,0,0.0,0,0.57,0.0,0,0,0,0,0,60,24,Just Browsing,1.28,5.5,1,1,Afternoon (12-5),Mobile,4.6,0
LEAD_00102,lead102@example.com,45,Africa,Education,201-1000,C-Level,Content Download,standard_lead,3,7.3,0.71,7,5,1,0,Starter Package,Support Package,1,0,0,0,2,1,0,0,1,0,0,0.0,0,0.46,0.0,0,0,0,0,0,21,0,Abandoned Session,1.0,7.0,0,1,Evening (5-9),Mobile,24.15,0
LEAD_00103,lead103@example.com,36,Europe,E-commerce,201-1000,Director,Email Campaign,standard_lead,4,3.0,0.3,2,1,1,0,API Access,Enterprise Solution,0,0,0,0,2,0,0,1,0,0,0,0.0,0,0.5,0.0,0,0,0,0,0,81,7,Abandoned Session,0.35,20.2,1,1,Morning (9-12),Tablet,12.4,0
LEAD_00104,lead104@example.com,40,Asia Pacific,Finance,1-10,Manager,Google Ads,standard_lead,7,0.5,0.46,5,3,1,0,API Access,Enterprise Solution,0,0,1,0,0,1,2,0,0,0,1,0.66,0,0.55,0.0,0,0,0,0,0,4,4,Email Click,12.25,0.6,1,0,Afternoon (12-5),Mobile,18.45,1
LEAD_00105,lead105@example.com,30,Asia Pacific,Manufacturing,201-1000,Manager,Referral,standard_lead,6,5.2,0.66,9,8,3,1,API Access,Premium Plan,1,0,0,1,2,0,0,0,0,0,0,0.0,0,0.13,0.0,0,1,0,0,0,39,6,Viewed Product,1.08,6.5,1,0,Night (9-12),Mobile,8.9,0
LEAD_00106,lead106@example.com,42,Asia Pacific,SaaS,11-50,Senior Manager,Webinar,standard_lead,6,2.1,0.45,9,7,3,1,Analytics Add-on,Custom Integration,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0.18,0.0,0,0,0,0,0,12,12,Viewed Product,3.5,2.0,1,0,Afternoon (12-5),Mobile,3.95,0
LEAD_00107,lead107@example.com,31,Africa,Technology,201-1000,C-Level,Content Download,standard_lead,4,6.5,0.52,5,3,1,0,Starter Package,API Access,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0.25,0.11,0,1,0,0,0,31,31,Viewed Product,0.9,7.8,1,0,Night (9-12),Mobile,0.0,0
LEAD_00108,lead108@example.com,37,Africa,E-commerce,1-10,Senior Manager,Webinar,standard_lead,10,2.2,0.44,8,5,0,0,Starter Package,Enterprise Solution,0,0,0,0,2,0,0,0,1,0,0,0.0,0,0.24,0.0,0,0,0,0,0,64,6,Viewed Product,1.09,6.4,1,1,Morning (9-12),Desktop,12.7,0
LEAD_00109,lead109@example.com,51,Middle East,SaaS,1000+,Manager,Content Download,standard_lead,5,4.3,0.32,4,3,4,2,Premium Plan,Custom Integration,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.53,0.0,0,0,0,0,0,61,5,Email Click,0.57,12.2,1,0,Evening (5-9),Mobile,18.25,1
LEAD_00110,lead110@example.com,30,Africa,Education,1-10,Senior Manager,Trade Show,standard_lead,8,3.1,0.3,8,5,0,0,Enterprise Solution,API Access,1,0,0,1,1,0,0,0,0,0,0,0.0,0,0.6,0.0,0,0,0,0,0,28,14,Viewed Product,2.0,3.5,1,1,Night (9-12),Mobile,3.45,1
LEAD_00111,lead111@example.com,55,Africa,Real Estate,1-10,C-Level,Webinar,standard_lead,6,5.1,0.49,10,7,2,1,API Access,Analytics Add-on,0,0,1,0,1,0,0,0,0,2,0,0.0,0,0.28,0.0,0,0,0,0,0,11,11,Email Click,3.82,1.8,1,0,Evening (5-9),Mobile,11.35,0
LEAD_00112,lead112@example.com,26,Africa,SaaS,201-1000,VP,Email Campaign,standard_lead,6,8.9,0.47,7,4,4,2,Training Module,API Access,0,0,0,1,1,0,0,0,0,0,1,0.72,0,0.29,0.0,0,0,0,0,0,54,1,Just Browsing,0.78,9.0,1,1,Afternoon (12-5),Mobile,14.35,0
LEAD_00113,lead113@example.com,52,Europe,Real Estate,201-1000,Manager,Partner,standard_lead,5,4.6,0.63,9,8,0,0,Premium Plan,Support Package,0,0,1,0,0,1,2,0,0,0,0,0.0,0,0.18,0.0,0,0,0,0,0,81,7,Viewed Product,0.43,16.2,1,0,Night (9-12),Mobile,12.5,0
LEAD_00114,lead114@example.com,25,Africa,Consulting,11-50,Individual Contributor,Trade Show,standard_lead,5,6.5,0.58,11,8,2,1,Analytics Add-on,Premium Plan,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.22,0.0,0,0,0,0,0,5,5,Abandoned Session,7.0,1.0,1,0,Evening (5-9),Mobile,6.85,0
LEAD_00115,lead115@example.com,22,Africa,E-commerce,11-50,Director,Trade Show,standard_lead,4,8.1,0.57,6,3,2,1,Analytics Add-on,Premium Plan,1,0,0,1,1,0,0,0,1,0,0,0.0,0,0.19,0.0,0,1,0,0,0,11,10,Abandoned Session,2.55,2.8,1,0,Night (9-12),Desktop,15.95,1
LEAD_00116,lead116@example.com,27,Europe,Technology,1000+,Senior Manager,LinkedIn,standard_lead,6,1.8,0.82,4,2,3,1,Premium Plan,Custom Integration,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.39,0.0,0,0,0,0,0,43,38,Viewed Product,0.98,7.2,1,0,Evening (5-9),Mobile,0.0,0
LEAD_00117,lead117@example.com,38,Europe,Finance,51-200,Manager,LinkedIn,warm_lead,13,10.6,0.15,21,15,10,6,Support Package,Training Module,0,1,1,1,4,1,6,0,1,3,0,0.0,1,0.71,0.43,2,1,0,0,0,53,2,Form Submission,1.72,4.1,1,1,Morning (9-12),Mobile,83.5,1
LEAD_00118,lead118@example.com,27,North America,Education,1-10,VP,Trade Show,standard_lead,4,6.4,0.46,10,7,2,1,Analytics Add-on,Custom Integration,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.17,0.0,0,0,0,0,0,49,7,Just Browsing,0.57,12.2,1,0,Night (9-12),Desktop,5.2,0
LEAD_00119,lead119@example.com,49,Europe,Consulting,1-10,Director,Trade Show,standard_lead,1,4.1,0.58,10,6,3,1,Premium Plan,Training Module,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0.46,0.21,0,0,0,0,0,36,25,Abandoned Session,0.19,36.0,0,0,Afternoon (12-5),Mobile,3.75,0
LEAD_00120,lead120@example.com,46,North America,Retail,201-1000,Individual Contributor,Website,standard_lead,2,3.8,0.7,11,7,1,0,Custom Integration,Enterprise Solution,1,0,1,0,1,1,5,0,0,1,0,0.0,0,0.4,0.0,0,1,0,0,0,86,7,Just Browsing,0.16,43.0,0,0,Evening (5-9),Desktop,24.7,0
LEAD_00121,lead121@example.com,43,Europe,Finance,1-10,VP,Cold Outreach,standard_lead,5,2.4,0.74,10,8,1,0,Premium Plan,Analytics Add-on,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.41,0.0,0,1,0,0,0,78,5,Just Browsing,0.45,15.6,1,0,Night (9-12),Desktop,0.0,0
LEAD_00122,lead122@example.com,44,Europe,Manufacturing,1-10,Manager,LinkedIn,standard_lead,7,6.0,0.46,12,9,2,0,Support Package,API Access,0,0,0,1,1,0,0,0,0,1,0,0.0,0,0.33,0.0,0,1,0,0,0,65,10,Email Click,0.75,9.3,1,0,Morning (9-12),Desktop,4.9,0
LEAD_00123,lead123@example.com,31,North America,Technology,51-200,Senior Manager,Content Download,warm_lead,17,21.2,0.19,28,24,8,3,Training Module,Support Package,1,0,1,0,5,0,0,0,1,4,3,0.8,1,0.84,0.37,2,1,1,10,1,67,2,Form Submission,1.78,3.9,1,1,Night (9-12),Desktop,86.6,1
LEAD_00124,lead124@example.com,23,Africa,E-commerce,1000+,Manager,Content Download,standard_lead,5,1.2,0.49,1,0,2,0,Analytics Add-on,API Access,0,0,1,0,0,0,0,0,0,2,0,0.0,0,0.0,0.0,0,0,0,0,0,56,19,Email Click,0.62,11.2,1,1,Morning (9-12),Tablet,2.6,1
LEAD_00125,lead125@example.com,38,Middle East,Technology,51-200,C-Level,Partner,standard_lead,7,3.1,0.52,11,7,2,1,Starter Package,Enterprise Solution,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0.53,0.0,0,0,0,0,0,50,5,Abandoned Session,0.98,7.1,1,0,Morning (9-12),Mobile,13.35,1
LEAD_00126,lead126@example.com,27,Latin America,E-commerce,1-10,Senior Manager,Referral,standard_lead,6,1.9,0.39,6,5,2,0,Starter Package,Analytics Add-on,0,0,0,0,1,0,0,0,0,1,1,0.8,1,0.28,0.14,0,1,0,0,0,34,7,Email Click,1.24,5.7,1,0,Morning (9-12),Desktop,7.65,0
LEAD_00127,lead127@example.com,27,Europe,Consulting,51-200,Director,Website,standard_lead,7,4.3,0.42,7,4,2,1,Enterprise Solution,Support Package,0,0,0,0,0,0,0,0,0,1,1,0.85,0,0.31,0.0,0,0,0,0,0,13,13,Just Browsing,3.77,1.9,1,0,Morning (9-12),Desktop,5.95,0
LEAD_00128,lead128@example.com,44,North America,Healthcare,201-1000,Senior Manager,Webinar,warm_lead,8,16.1,0.04,23,17,7,4,Custom Integration,Enterprise Solution,0,1,1,1,5,1,1,0,1,2,1,0.88,1,0.49,0.25,0,0,0,0,0,14,1,Support Chat,4.0,1.8,1,0,Afternoon (12-5),Desktop,64.95,1
LEAD_00129,lead129@example.com,39,North America,E-commerce,51-200,C-Level,LinkedIn,standard_lead,3,3.6,0.6,9,7,3,1,Training Module,Enterprise Solution,0,0,0,0,1,0,0,0,0,2,0,0.0,0,0.55,0.0,1,0,0,0,0,44,6,Email Click,0.48,14.7,0,0,Morning (9-12),Desktop,6.8,0
LEAD_00130,lead130@example.com,48,Middle East,Education,201-1000,C-Level,Webinar,hot_lead,13,10.4,0.23,27,22,9,6,Premium Plan,Training Module,1,1,0,1,5,1,1,1,0,7,1,0.65,1,0.81,0.53,1,1,1,10,0,30,5,Demo Request,3.03,2.3,1,1,Evening (5-9),Desktop,96.4,1
LEAD_00131,lead131@example.com,23,Europe,Healthcare,11-50,Individual Contributor,Partner,standard_lead,7,7.0,0.37,6,4,6,3,API Access,Enterprise Solution,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0.26,0.15,0,1,0,0,0,54,2,Just Browsing,0.91,7.7,1,1,Evening (5-9),Desktop,20.6,0
LEAD_00132,lead132@example.com,25,Asia Pacific,E-commerce,1-10,C-Level,Webinar,standard_lead,10,4.5,0.3,6,4,4,2,Premium Plan,Enterprise Solution,0,0,0,0,1,0,0,0,1,0,0,0.0,1,0.55,0.3,0,0,0,0,0,87,10,Email Click,0.8,8.7,1,1,Night (9-12),Desktop,23.55,0
LEAD_00133,lead133@example.com,26,Africa,SaaS,1000+,Senior Manager,Google Ads,standard_lead,3,5.2,0.48,5,3,0,0,Starter Package,Custom Integration,0,1,0,0,0,1,3,0,0,0,0,0.0,1,0.39,0.21,0,1,0,0,0,51,6,Viewed Product,0.41,17.0,0,0,Night (9-12),Mobile,13.3,1
LEAD_00134,lead134@example.com,36,Latin America,Education,11-50,Manager,Facebook,standard_lead,8,2.5,0.87,9,6,3,1,Premium Plan,Enterprise Solution,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.34,0.0,1,1,0,0,0,12,12,Email Click,4.67,1.5,1,0,Morning (9-12),Tablet,1.05,0
LEAD_00135,lead135@example.com,34,Asia Pacific,E-commerce,201-1000,Senior Manager,Trade Show,standard_lead,6,6.9,0.58,7,4,1,0,API Access,Premium Plan,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0.34,0.21,0,0,0,0,0,51,0,Email Click,0.82,8.5,1,0,Morning (9-12),Desktop,9.75,1
LEAD_00136,lead136@example.com,34,Middle East,Retail,1000+,Director,Website,standard_lead,7,4.3,0.61,10,7,1,0,Premium Plan,Starter Package,0,0,1,0,3,0,0,0,0,1,1,0.98,0,0.2,0.0,0,0,0,0,0,36,14,Email Click,1.36,5.1,1,0,Night (9-12),Mobile,6.35,1
LEAD_00137,lead137@example.com,56,North America,Technology,11-50,VP,Google Ads,standard_lead,2,3.3,0.36,7,5,3,2,Enterprise Solution,Premium Plan,0,0,0,0,1,1,9,0,0,0,1,0.8,0,0.29,0.0,0,0,1,9,0,87,10,Email Click,0.16,43.5,0,0,Evening (5-9),Tablet,37.75,1
LEAD_00138,lead138@example.com,22,Africa,SaaS,1-10,Senior Manager,Webinar,standard_lead,3,6.0,0.44,8,6,3,1,Premium Plan,Training Module,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.29,0.0,0,0,0,0,0,39,0,Email Click,0.54,13.0,0,0,Afternoon (12-5),Desktop,6.6,0
LEAD_00139,lead139@example.com,43,Asia Pacific,Finance,1-10,C-Level,Facebook,standard_lead,8,4.5,0.55,7,6,0,0,Enterprise Solution,Starter Package,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.38,0.0,0,1,0,0,0,24,5,Abandoned Session,2.33,3.0,1,1,Morning (9-12),Mobile,0.65,0
LEAD_00140,lead140@example.com,34,Africa,Consulting,1-10,Senior Manager,Email Campaign,standard_lead,5,4.1,0.63,6,4,2,1,Training Module,Premium Plan,0,0,0,0,2,1,6,0,0,0,0,0.0,1,0.07,0.04,0,0,0,0,0,44,23,Viewed Product,0.8,8.8,1,1,Night (9-12),Mobile,13.55,0
LEAD_00141,lead141@example.com,22,Africa,Finance,201-1000,Individual Contributor,LinkedIn,standard_lead,4,5.8,0.3,10,7,4,2,Enterprise Solution,Premium Plan,0,1,0,1,3,0,0,0,0,0,0,0.0,1,0.39,0.19,0,0,0,0,0,5,0,Viewed Product,5.6,1.2,1,0,Night (9-12),Tablet,14.3,1
LEAD_00142,lead142@example.com,27,Latin America,Technology,1-10,Senior Manager,Facebook,standard_lead,4,3.9,0.6,9,7,2,0,Support Package,Training Module,0,0,0,0,2,1,3,0,0,0,1,0.68,1,0.15,0.07,0,0,0,0,0,63,3,Viewed Product,0.44,15.8,1,1,Morning (9-12),Desktop,17.75,0
LEAD_00143,lead143@example.com,26,North America,Healthcare,51-200,Director,Trade Show,standard_lead,5,0.8,0.56,8,5,3,2,Support Package,Enterprise Solution,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.04,0.02,1,0,0,0,0,59,14,Just Browsing,0.59,11.8,1,1,Morning (9-12),Desktop,0.0,0
LEAD_00144,lead144@example.com,55,Middle East,SaaS,11-50,VP,Webinar,standard_lead,7,0.5,0.54,8,5,3,1,API Access,Support Package,1,0,0,0,2,0,0,0,0,0,0,0.0,0,0.31,0.0,0,0,1,7,0,13,13,Email Click,3.77,1.9,1,1,Night (9-12),Desktop,13.05,0
LEAD_00145,lead145@example.com,22,Europe,Finance,1-10,Director,LinkedIn,standard_lead,5,8.1,0.46,10,8,1,0,Analytics Add-on,API Access,1,0,0,0,0,0,0,0,0,1,3,0.93,1,0.24,0.14,0,0,0,0,0,12,12,Abandoned Session,2.92,2.4,1,0,Morning (9-12),Mobile,14.05,0
LEAD_00146,lead146@example.com,39,Middle East,Healthcare,201-1000,Manager,Webinar,warm_lead,13,10.5,0.3,14,10,9,5,Starter Package,Enterprise Solution,1,0,1,1,4,1,6,1,1,0,4,0.63,1,0.5,0.22,3,1,0,0,0,76,1,Viewed Product,1.2,5.8,1,1,Night (9-12),Desktop,93.65,1
LEAD_00147,lead147@example.com,45,Africa,Technology,201-1000,Senior Manager,Webinar,warm_lead,9,3.9,0.05,20,12,4,2,Support Package,Premium Plan,1,1,1,0,4,1,5,1,1,5,1,0.65,1,0.75,0.48,5,1,0,0,1,67,5,Form Submission,0.94,7.4,1,0,Evening (5-9),Desktop,86.75,1
LEAD_00148,lead148@example.com,26,Africa,Retail,201-1000,Manager,Google Ads,standard_lead,3,5.0,0.43,7,6,1,0,Custom Integration,API Access,0,0,0,0,0,1,4,0,1,1,1,0.78,0,0.06,0.0,1,0,0,0,0,80,1,Just Browsing,0.26,26.7,0,1,Afternoon (12-5),Mobile,32.3,1
LEAD_00149,lead149@example.com,46,Latin America,Education,11-50,Senior Manager,Website,standard_lead,6,4.5,0.46,5,3,1,0,API Access,Training Module,0,0,0,0,2,0,0,0,0,1,0,0.0,0,0.26,0.0,0,0,0,0,0,56,4,Abandoned Session,0.75,9.3,1,0,Morning (9-12),Desktop,5.65,0
LEAD_00150,lead150@example.com,34,Europe,Retail,11-50,C-Level,Partner,standard_lead,10,3.6,0.57,13,8,3,1,API Access,Support Package,0,0,1,0,1,0,0,1,0,0,0,0.0,0,0.34,0.0,0,0,1,4,0,81,4,Abandoned Session,0.86,8.1,1,0,Evening (5-9),Mobile,31.7,1
LEAD_00151,lead151@example.com,33,Asia Pacific,Manufacturing,11-50,Director,Trade Show,standard_lead,8,2.3,0.46,8,7,2,0,API Access,Support Package,0,0,1,0,0,0,0,0,0,0,1,0.94,0,0.26,0.0,0,0,0,0,0,64,19,Just Browsing,0.88,8.0,1,0,Evening (5-9),Mobile,1.85,0
LEAD_00152,lead152@example.com,29,Asia Pacific,Manufacturing,11-50,Manager,Cold Outreach,standard_lead,5,3.4,0.74,9,7,1,0,Enterprise Solution,API Access,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0.26,0.16,0,0,0,0,0,1,0,Viewed Product,10.0,0.2,1,0,Morning (9-12),Mobile,11.1,0
LEAD_00153,lead153@example.com,28,Europe,Retail,1000+,C-Level,Email Campaign,standard_lead,1,8.5,0.8,10,8,3,1,Training Module,Support Package,0,0,0,1,0,0,0,0,0,1,0,0.0,0,0.21,0.0,0,0,0,0,0,82,24,Email Click,0.09,82.0,0,0,Evening (5-9),Mobile,0.0,0
LEAD_00154,lead154@example.com,36,Europe,Real Estate,51-200,Senior Manager,Referral,standard_lead,4,3.5,0.64,8,6,1,0,Starter Package,Analytics Add-on,0,0,1,0,2,0,0,0,0,0,0,0.0,1,0.4,0.17,1,1,0,0,0,58,4,Viewed Product,0.48,14.5,1,1,Afternoon (12-5),Desktop,4.45,0
LEAD_00155,lead155@example.com,49,Latin America,Consulting,11-50,Senior Manager,Partner,standard_lead,5,5.5,0.68,5,4,2,0,Starter Package,Analytics Add-on,0,0,0,0,2,0,0,1,0,0,1,0.62,1,0.47,0.28,0,0,0,0,0,33,22,Just Browsing,1.06,6.6,1,1,Night (9-12),Mobile,9.15,0
LEAD_00156,lead156@example.com,52,Latin America,Technology,1-10,VP,Webinar,standard_lead,9,5.1,0.47,8,7,0,0,Enterprise Solution,Premium Plan,0,0,0,0,0,1,0,1,0,0,1,0.93,1,0.0,0.0,0,0,0,0,0,61,10,Abandoned Session,1.03,6.8,1,1,Morning (9-12),Desktop,22.05,1
LEAD_00157,lead157@example.com,39,Africa,SaaS,1000+,Senior Manager,Content Download,standard_lead,5,7.2,0.55,9,6,1,0,Premium Plan,Custom Integration,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0.38,0.0,1,1,0,0,0,65,1,Email Click,0.54,13.0,1,0,Afternoon (12-5),Desktop,3.8,0
LEAD_00158,lead158@example.com,52,North America,Manufacturing,1000+,VP,Webinar,hot_lead,19,6.9,0.2,26,18,11,6,Enterprise Solution,Custom Integration,1,0,1,1,7,1,3,1,1,3,0,0.0,1,0.42,0.17,2,0,0,0,0,32,1,Viewed Product,4.16,1.7,1,1,Evening (5-9),Mobile,97.55,1
